x;y;z;Label;adl;feature_1;feature_2;feature_3
32;48;46;3;eat_soup;33.0;47.0;46.0
31;47;46;3;eat_soup;33.0;47.0;46.0
32;49;46;3;eat_soup;33.0;47.0;46.0
32;47;45;3;eat_soup;33.0;47.0;46.0
30;47;46;3;eat_soup;33.0;47.0;46.0
30;48;46;3;eat_soup;33.0;47.0;46.0
31;49;46;3;eat_soup;33.0;47.0;46.0
31;49;46;3;eat_soup;33.0;47.0;46.0
32;48;45;3;eat_soup;33.0;47.0;46.0
31;48;46;3;eat_soup;33.0;47.0;46.0
30;48;46;3;eat_soup;33.0;47.0;46.0
31;47;46;3;eat_soup;33.0;47.0;46.0
32;48;46;3;eat_soup;33.0;47.0;46.0
31;48;46;3;eat_soup;33.0;47.0;46.0
29;48;47;3;eat_soup;33.0;47.0;46.0
32;48;47;3;eat_soup;33.0;47.0;46.0
30;48;46;3;eat_soup;33.0;47.0;46.0
29;48;46;3;eat_soup;33.0;47.0;46.0
32;48;47;3;eat_soup;33.0;47.0;46.0
31;48;46;3;eat_soup;33.0;47.0;46.0
31;48;46;3;eat_soup;33.0;47.0;46.0
31;47;45;3;eat_soup;33.0;47.0;46.0
31;48;47;3;eat_soup;33.0;47.0;46.0
30;48;46;3;eat_soup;33.0;47.0;46.0
30;47;46;3;eat_soup;33.0;47.0;46.0
31;46;46;3;eat_soup;33.0;47.0;46.0
30;49;46;3;eat_soup;33.0;47.0;46.0
31;47;46;3;eat_soup;33.0;47.0;46.0
31;48;47;3;eat_soup;33.0;47.0;46.0
31;50;46;3;eat_soup;33.0;47.0;46.0
31;48;46;3;eat_soup;33.0;47.0;46.0
31;48;45;3;eat_soup;33.0;47.0;46.0
30;47;46;3;eat_soup;33.0;47.0;46.0
32;47;46;3;eat_soup;33.0;47.0;46.0
31;48;47;3;eat_soup;33.0;47.0;46.0
30;49;46;3;eat_soup;33.0;47.0;46.0
30;47;45;3;eat_soup;33.0;47.0;46.0
31;47;46;3;eat_soup;33.0;47.0;46.0
31;48;46;3;eat_soup;33.0;47.0;46.0
32;48;47;3;eat_soup;33.0;47.0;46.0
31;47;46;3;eat_soup;33.0;47.0;46.0
31;49;46;3;eat_soup;33.0;47.0;46.0
32;47;46;3;eat_soup;33.0;47.0;46.0
32;47;47;3;eat_soup;33.0;47.0;46.0
32;47;46;3;eat_soup;32.0;47.0;46.0
33;47;48;3;eat_soup;32.0;47.0;46.0
34;46;47;3;eat_soup;32.0;47.0;46.0
34;46;47;3;eat_soup;32.0;48.0;46.0
33;46;47;3;eat_soup;32.0;48.0;46.0
34;44;48;3;eat_soup;32.0;48.0;46.0
35;43;49;3;eat_soup;32.0;48.0;46.0
34;42;50;3;eat_soup;32.0;48.0;46.0
36;42;50;3;eat_soup;32.0;48.0;46.0
36;44;50;3;eat_soup;32.0;48.0;46.0
35;44;50;3;eat_soup;32.0;48.0;46.0
36;41;50;3;eat_soup;32.0;48.0;46.0
35;41;50;3;eat_soup;32.0;47.0;46.0
35;41;50;3;eat_soup;32.0;47.0;46.0
35;42;51;3;eat_soup;32.0;47.0;46.0
35;43;49;3;eat_soup;32.0;47.0;46.0
35;43;50;3;eat_soup;32.0;47.0;46.0
36;42;51;3;eat_soup;32.0;47.0;46.0
35;42;51;3;eat_soup;32.0;48.0;46.0
35;42;51;3;eat_soup;32.0;48.0;46.0
35;41;51;3;eat_soup;32.0;48.0;46.0
35;41;51;3;eat_soup;32.0;47.0;46.0
36;42;50;3;eat_soup;32.0;47.0;46.0
36;42;50;3;eat_soup;32.0;47.0;46.0
36;42;50;3;eat_soup;32.0;48.0;46.0
36;42;50;3;eat_soup;32.0;47.0;46.0
35;42;51;3;eat_soup;32.0;47.0;46.0
36;42;52;3;eat_soup;32.0;47.0;46.0
36;42;51;3;eat_soup;32.0;47.0;46.0
36;42;50;3;eat_soup;32.0;47.0;46.0
36;42;50;3;eat_soup;32.0;47.0;46.0
35;42;51;3;eat_soup;32.0;47.0;46.0
35;41;52;3;eat_soup;32.0;47.0;46.0
34;40;51;3;eat_soup;32.0;47.0;46.0
35;40;51;3;eat_soup;32.0;47.0;46.0
35;40;51;3;eat_soup;32.0;47.0;46.0
36;40;51;3;eat_soup;32.0;47.0;46.0
35;41;50;3;eat_soup;32.0;47.0;46.0
34;41;51;3;eat_soup;32.0;47.0;46.0
34;41;52;3;eat_soup;32.0;47.0;46.0
35;41;51;3;eat_soup;32.0;47.0;46.0
35;41;51;3;eat_soup;32.0;47.0;46.0
36;42;51;3;eat_soup;32.0;47.0;46.0
35;42;50;3;eat_soup;32.0;47.0;46.0
35;40;50;3;eat_soup;32.0;47.0;46.0
35;40;51;3;eat_soup;32.0;47.0;46.0
35;40;50;3;eat_soup;32.0;47.0;46.0
35;41;51;3;eat_soup;32.0;47.0;46.0
35;42;52;3;eat_soup;32.0;47.0;46.0
36;41;50;3;eat_soup;32.0;47.0;46.0
35;41;51;3;eat_soup;32.0;47.0;46.0
34;41;51;3;eat_soup;32.0;47.0;46.0
35;42;50;3;eat_soup;32.0;47.0;46.0
33;42;50;3;eat_soup;32.0;47.0;46.0
33;40;51;3;eat_soup;32.0;47.0;46.0
35;44;50;3;eat_soup;32.0;47.0;46.0
33;43;50;3;eat_soup;32.0;47.0;46.0
34;43;51;3;eat_soup;32.0;47.0;46.0
33;45;48;3;eat_soup;32.0;47.0;46.0
34;46;47;3;eat_soup;32.0;47.0;46.0
34;46;47;3;eat_soup;32.0;47.0;46.0
34;45;47;3;eat_soup;32.0;47.0;46.0
33;47;48;3;eat_soup;32.0;47.0;46.0
34;46;47;3;eat_soup;32.0;47.0;46.0
34;45;46;3;eat_soup;32.0;47.0;46.0
33;47;47;3;eat_soup;32.0;47.0;46.0
35;47;47;3;eat_soup;32.0;47.0;46.0
34;47;47;3;eat_soup;32.0;47.0;46.0
33;46;47;3;eat_soup;32.0;47.0;46.0
33;47;47;3;eat_soup;32.0;47.0;46.0
34;49;46;3;eat_soup;32.0;47.0;46.0
32;50;46;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
33;51;46;3;eat_soup;32.0;47.0;46.0
33;50;44;3;eat_soup;32.0;47.0;46.0
33;51;43;3;eat_soup;32.0;47.0;46.0
33;52;44;3;eat_soup;32.0;47.0;46.0
32;51;43;3;eat_soup;32.0;47.0;46.0
32;50;45;3;eat_soup;32.0;47.0;46.0
35;51;43;3;eat_soup;32.0;47.0;46.0
35;51;44;3;eat_soup;32.0;47.0;46.0
35;50;43;3;eat_soup;32.0;47.0;46.0
34;49;43;3;eat_soup;32.0;47.0;46.0
34;49;44;3;eat_soup;32.0;47.0;46.0
35;49;44;3;eat_soup;32.0;47.0;46.0
34;49;44;3;eat_soup;32.0;47.0;46.0
35;47;44;3;eat_soup;32.0;47.0;46.0
36;47;45;3;eat_soup;32.0;47.0;46.0
36;48;44;3;eat_soup;32.0;47.0;46.0
36;47;46;3;eat_soup;32.0;47.0;46.0
36;47;45;3;eat_soup;32.0;47.0;46.0
36;47;46;3;eat_soup;32.0;47.0;46.0
36;47;47;3;eat_soup;32.0;47.0;46.0
37;47;45;3;eat_soup;32.0;47.0;46.0
36;48;45;3;eat_soup;32.0;47.0;46.0
35;47;45;3;eat_soup;32.0;47.0;46.0
35;47;46;3;eat_soup;32.0;47.0;46.0
35;47;46;3;eat_soup;32.0;47.0;46.0
35;47;46;3;eat_soup;32.0;47.0;46.0
35;47;45;3;eat_soup;32.0;47.0;46.0
36;48;46;3;eat_soup;32.0;47.0;46.0
36;48;45;3;eat_soup;32.0;47.0;46.0
37;47;47;3;eat_soup;32.0;47.0;46.0
36;48;46;3;eat_soup;32.0;47.0;46.0
36;48;46;3;eat_soup;32.0;47.0;46.0
36;47;46;3;eat_soup;32.0;47.0;46.0
35;47;46;3;eat_soup;32.0;47.0;46.0
36;47;46;3;eat_soup;32.0;47.0;46.0
36;46;46;3;eat_soup;32.0;47.0;46.0
36;45;47;3;eat_soup;32.0;47.0;46.0
36;47;46;3;eat_soup;32.0;47.0;46.0
36;44;47;3;eat_soup;32.0;47.0;46.0
35;45;48;3;eat_soup;32.0;47.0;46.0
37;43;47;3;eat_soup;32.0;47.0;46.0
37;43;47;3;eat_soup;32.0;47.0;46.0
37;43;48;3;eat_soup;32.0;47.0;46.0
36;44;49;3;eat_soup;32.0;47.0;46.0
35;43;48;3;eat_soup;32.0;47.0;46.0
35;43;47;3;eat_soup;32.0;47.0;46.0
35;43;46;3;eat_soup;32.0;47.0;46.0
36;44;46;3;eat_soup;32.0;47.0;46.0
35;41;47;3;eat_soup;32.0;47.0;46.0
36;43;45;3;eat_soup;32.0;47.0;46.0
36;45;46;3;eat_soup;32.0;47.0;46.0
38;47;46;3;eat_soup;32.0;47.0;46.0
36;45;46;3;eat_soup;32.0;47.0;46.0
36;47;46;3;eat_soup;32.0;47.0;46.0
35;49;45;3;eat_soup;32.0;47.0;46.0
36;48;46;3;eat_soup;32.0;47.0;46.0
36;49;45;3;eat_soup;32.0;47.0;46.0
35;48;45;3;eat_soup;32.0;47.0;46.0
36;48;46;3;eat_soup;32.0;47.0;46.0
34;48;45;3;eat_soup;32.0;47.0;46.0
35;48;45;3;eat_soup;32.0;47.0;46.0
32;52;45;3;eat_soup;32.0;47.0;46.0
33;50;46;3;eat_soup;32.0;47.0;46.0
33;52;45;3;eat_soup;32.0;47.0;46.0
31;54;45;3;eat_soup;32.0;47.0;46.0
32;55;45;3;eat_soup;32.0;47.0;46.0
33;52;45;3;eat_soup;32.0;47.0;46.0
32;49;44;3;eat_soup;32.0;47.0;46.0
32;51;44;3;eat_soup;32.0;47.0;46.0
33;49;45;3;eat_soup;32.0;47.0;46.0
32;49;46;3;eat_soup;32.0;47.0;46.0
31;48;45;3;eat_soup;32.0;47.0;46.0
33;47;45;3;eat_soup;32.0;47.0;46.0
29;49;46;3;eat_soup;32.0;47.0;46.0
31;48;45;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
30;49;46;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
31;49;45;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;48;47;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
31;49;46;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;46;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
32;49;46;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
31;48;45;3;eat_soup;32.0;47.0;46.0
29;49;46;3;eat_soup;32.0;47.0;46.0
32;47;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;48;47;3;eat_soup;32.0;47.0;46.0
32;49;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
31;48;47;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;48;47;3;eat_soup;32.0;47.0;46.0
32;47;46;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
31;48;45;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;48;47;3;eat_soup;32.0;47.0;46.0
31;46;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
32;48;47;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
32;47;46;3;eat_soup;32.0;47.0;46.0
30;46;46;3;eat_soup;32.0;47.0;46.0
31;48;47;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;48;47;3;eat_soup;32.0;47.0;46.0
32;47;45;3;eat_soup;32.0;47.0;46.0
32;47;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;48;47;3;eat_soup;32.0;47.0;46.0
29;47;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
32;48;47;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
31;47;45;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
32;47;45;3;eat_soup;32.0;47.0;46.0
31;48;47;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
30;47;46;3;eat_soup;32.0;47.0;46.0
30;48;45;3;eat_soup;32.0;47.0;46.0
32;47;46;3;eat_soup;32.0;47.0;46.0
31;47;48;3;eat_soup;32.0;47.0;46.0
30;47;47;3;eat_soup;32.0;47.0;46.0
32;47;47;3;eat_soup;32.0;47.0;46.0
31;46;47;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
30;48;47;3;eat_soup;32.0;47.0;46.0
30;47;47;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
31;48;47;3;eat_soup;32.0;47.0;46.0
32;47;47;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
30;49;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
32;47;46;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
32;47;45;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
32;47;46;3;eat_soup;32.0;47.0;46.0
32;47;46;3;eat_soup;32.0;47.0;46.0
30;49;47;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
32;48;47;3;eat_soup;32.0;47.0;46.0
32;47;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
32;47;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
32;47;47;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
32;48;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;46;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
32;47;47;3;eat_soup;32.0;47.0;46.0
31;48;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
30;48;46;3;eat_soup;32.0;47.0;46.0
31;46;46;3;eat_soup;32.0;47.0;46.0
32;47;47;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;47;47;3;eat_soup;32.0;47.0;46.0
33;48;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;47;45;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
31;47;46;3;eat_soup;32.0;47.0;46.0
32;45;47;3;eat_soup;32.0;47.0;46.0
33;47;46;3;eat_soup;32.0;47.0;46.0
33;47;48;3;eat_soup;32.0;47.0;46.0
33;46;47;3;eat_soup;32.0;47.0;46.0
32;47;47;3;eat_soup;32.0;47.0;46.0
32;46;48;3;eat_soup;32.0;47.0;46.0
33;46;48;3;eat_soup;32.0;47.0;46.0
33;44;49;3;eat_soup;32.0;47.0;46.0
33;44;48;3;eat_soup;32.0;47.0;46.0
34;44;49;3;eat_soup;32.0;47.0;46.0
34;42;50;3;eat_soup;32.0;47.0;46.0
34;42;49;3;eat_soup;32.0;47.0;46.0
34;44;49;3;eat_soup;32.0;47.0;46.0
34;44;50;3;eat_soup;32.0;47.0;46.0
33;42;50;3;eat_soup;32.0;47.0;46.0
34;43;50;3;eat_soup;32.0;47.0;46.0
34;42;50;3;eat_soup;32.0;47.0;46.0
34;42;49;3;eat_soup;32.0;47.0;46.0
34;43;49;3;eat_soup;32.0;47.0;46.0
33;43;50;3;eat_soup;32.0;47.0;46.0
33;42;50;3;eat_soup;32.0;47.0;46.0
33;43;50;3;eat_soup;32.0;47.0;46.0
34;42;51;3;eat_soup;32.0;47.0;46.0
34;43;50;3;eat_soup;32.0;47.0;46.0
34;43;50;3;eat_soup;32.0;47.0;46.0
34;43;49;3;eat_soup;32.0;47.0;46.0
35;43;50;3;eat_soup;32.0;47.0;46.0
35;41;50;3;eat_soup;32.0;47.0;46.0
34;43;51;3;eat_soup;32.0;47.0;46.0
34;42;51;3;eat_soup;32.0;47.0;46.0
36;41;51;3;eat_soup;32.0;47.0;46.0
35;41;51;3;eat_soup;32.0;47.0;46.0
35;42;51;3;eat_soup;32.0;47.0;46.0
35;40;51;3;eat_soup;32.0;47.0;46.0
34;39;51;3;eat_soup;32.0;47.0;46.0
35;41;51;3;eat_soup;32.0;47.0;46.0
34;40;51;3;eat_soup;32.0;47.0;46.0
34;41;51;3;eat_soup;32.0;47.0;46.0
36;40;51;3;eat_soup;32.0;48.0;46.0
35;41;51;3;eat_soup;32.0;48.0;46.0
35;41;50;3;eat_soup;32.0;48.0;46.0
35;40;51;3;eat_soup;32.0;48.0;46.0
35;41;50;3;eat_soup;32.0;48.0;46.0
35;40;51;3;eat_soup;32.0;48.0;46.0
35;40;50;3;eat_soup;32.0;48.0;46.0
35;41;50;3;eat_soup;32.0;48.0;46.0
35;40;50;3;eat_soup;32.0;48.0;46.0
36;41;50;3;eat_soup;32.0;48.0;46.0
36;44;50;3;eat_soup;32.0;48.0;46.0
35;43;50;3;eat_soup;32.0;48.0;46.0
33;44;51;3;eat_soup;32.0;48.0;46.0
33;45;50;3;eat_soup;32.0;48.0;46.0
34;44;48;3;eat_soup;32.0;48.0;46.0
31;48;48;3;eat_soup;32.0;48.0;46.0
35;47;48;3;eat_soup;32.0;48.0;46.0
33;47;46;3;eat_soup;32.0;48.0;46.0
34;48;46;3;eat_soup;32.0;48.0;46.0
33;50;46;3;eat_soup;32.0;48.0;46.0
33;51;47;3;eat_soup;32.0;48.0;46.0
33;51;45;3;eat_soup;32.0;48.0;46.0
33;50;45;3;eat_soup;32.0;48.0;46.0
34;50;45;3;eat_soup;32.0;48.0;46.0
34;52;43;3;eat_soup;32.0;48.0;46.0
34;51;43;3;eat_soup;32.0;48.0;46.0
34;50;44;3;eat_soup;32.0;48.0;46.0
36;50;45;3;eat_soup;32.0;48.0;46.0
35;49;44;3;eat_soup;32.0;48.0;46.0
36;48;43;3;eat_soup;32.0;48.0;46.0
36;46;44;3;eat_soup;32.0;48.0;46.0
36;47;44;3;eat_soup;32.0;48.0;46.0
38;46;45;3;eat_soup;32.0;48.0;46.0
37;45;46;3;eat_soup;32.0;48.0;46.0
36;47;46;3;eat_soup;32.0;48.0;46.0
36;46;45;3;eat_soup;32.0;48.0;46.0
36;45;44;3;eat_soup;32.0;48.0;46.0
37;47;45;3;eat_soup;32.0;48.0;46.0
37;47;45;3;eat_soup;32.0;48.0;46.0
37;47;44;3;eat_soup;32.0;48.0;46.0
37;48;45;3;eat_soup;32.0;48.0;46.0
37;47;45;3;eat_soup;32.0;48.0;46.0
37;47;45;3;eat_soup;32.0;48.0;46.0
37;46;45;3;eat_soup;32.0;48.0;46.0
37;48;45;3;eat_soup;32.0;48.0;46.0
37;48;46;3;eat_soup;32.0;48.0;46.0
37;48;45;3;eat_soup;32.0;48.0;46.0
38;48;45;3;eat_soup;32.0;48.0;46.0
37;49;46;3;eat_soup;32.0;48.0;46.0
37;48;46;3;eat_soup;32.0;48.0;46.0
37;49;46;3;eat_soup;32.0;48.0;46.0
38;48;44;3;eat_soup;33.0;48.0;46.0
37;48;46;3;eat_soup;33.0;48.0;46.0
36;47;46;3;eat_soup;33.0;48.0;46.0
37;46;45;3;eat_soup;33.0;48.0;46.0
38;46;46;3;eat_soup;33.0;48.0;46.0
37;46;47;3;eat_soup;33.0;48.0;46.0
38;45;46;3;eat_soup;33.0;48.0;46.0
37;45;47;3;eat_soup;33.0;48.0;46.0
38;44;48;3;eat_soup;33.0;48.0;46.0
37;44;47;3;eat_soup;33.0;48.0;46.0
39;43;46;3;eat_soup;33.0;48.0;46.0
37;43;49;3;eat_soup;33.0;48.0;46.0
36;41;48;3;eat_soup;33.0;48.0;46.0
37;43;47;3;eat_soup;33.0;48.0;46.0
37;44;48;3;eat_soup;33.0;47.0;46.0
35;43;46;3;eat_soup;33.0;47.0;46.0
37;43;47;3;eat_soup;33.0;47.0;46.0
36;44;47;3;eat_soup;33.0;47.0;46.0
37;44;47;3;eat_soup;33.0;47.0;46.0
36;46;47;3;eat_soup;33.0;47.0;46.0
37;47;45;3;eat_soup;33.0;47.0;46.0
36;47;44;3;eat_soup;33.0;47.0;46.0
36;48;44;3;eat_soup;33.0;47.0;46.0
36;49;43;3;eat_soup;33.0;47.0;46.0
35;50;42;3;eat_soup;33.0;47.0;46.0
35;51;44;3;eat_soup;33.0;47.0;46.0
33;52;42;3;eat_soup;33.0;47.0;46.0
32;53;42;3;eat_soup;33.0;47.0;46.0
33;52;42;3;eat_soup;33.0;47.0;46.0
31;54;42;3;eat_soup;33.0;47.0;46.0
33;54;43;3;eat_soup;33.0;47.0;46.0
33;53;42;3;eat_soup;33.0;47.0;46.0
32;54;43;3;eat_soup;33.0;47.0;46.0
33;48;44;3;eat_soup;33.0;47.0;46.0
33;50;43;3;eat_soup;33.0;47.0;46.0
33;49;44;3;eat_soup;33.0;47.0;46.0
32;50;45;3;eat_soup;33.0;47.0;46.0
29;50;45;3;eat_soup;33.0;47.0;46.0
30;49;44;3;eat_soup;33.0;47.0;46.0
30;51;42;3;eat_soup;33.0;47.0;46.0
30;51;43;3;eat_soup;34.0;47.0;46.0
32;49;43;3;eat_soup;34.0;47.0;46.0
30;49;44;3;eat_soup;34.0;47.0;46.0
32;50;43;3;eat_soup;34.0;47.0;46.0
30;50;44;3;eat_soup;34.0;47.0;46.0
31;49;44;3;eat_soup;34.0;47.0;46.0
31;50;45;3;eat_soup;34.0;47.0;46.0
31;49;44;3;eat_soup;34.0;47.0;46.0
31;50;44;3;eat_soup;34.0;47.0;46.0
30;50;44;3;eat_soup;34.0;47.0;46.0
31;49;43;3;eat_soup;34.0;47.0;46.0
31;50;44;3;eat_soup;34.0;47.0;46.0
30;50;43;3;eat_soup;34.0;47.0;46.0
31;49;44;3;eat_soup;34.0;47.0;46.0
31;49;45;3;eat_soup;34.0;47.0;46.0
32;51;44;3;eat_soup;34.0;47.0;46.0
32;49;44;3;eat_soup;34.0;47.0;46.0
31;50;44;3;eat_soup;34.0;47.0;46.0
31;51;44;3;eat_soup;34.0;47.0;46.0
32;49;44;3;eat_soup;34.0;47.0;46.0
32;49;44;3;eat_soup;34.0;47.0;46.0
30;49;43;3;eat_soup;34.0;47.0;46.0
32;48;44;3;eat_soup;34.0;47.0;46.0
30;49;44;3;eat_soup;34.0;47.0;46.0
31;50;44;3;eat_soup;34.0;47.0;46.0
32;50;43;3;eat_soup;34.0;47.0;46.0
31;49;44;3;eat_soup;34.0;47.0;46.0
31;50;44;3;eat_soup;34.0;47.0;46.0
31;49;43;3;eat_soup;34.0;47.0;46.0
30;50;43;3;eat_soup;34.0;47.0;46.0
31;50;44;3;eat_soup;34.0;48.0;46.0
31;50;44;3;eat_soup;34.0;48.0;46.0
31;49;44;3;eat_soup;34.0;48.0;46.0
31;49;43;3;eat_soup;34.0;48.0;46.0
32;50;43;3;eat_soup;34.0;48.0;46.0
31;50;44;3;eat_soup;34.0;48.0;45.0
31;50;44;3;eat_soup;34.0;48.0;45.0
32;50;44;3;eat_soup;34.0;48.0;45.0
30;50;44;3;eat_soup;34.0;48.0;45.0
32;50;44;3;eat_soup;34.0;48.0;45.0
31;49;43;3;eat_soup;34.0;48.0;45.0
31;50;44;3;eat_soup;34.0;48.0;45.0
31;50;45;3;eat_soup;34.0;48.0;45.0
31;50;44;3;eat_soup;35.0;48.0;45.0
31;49;44;3;eat_soup;35.0;48.0;45.0
31;49;43;3;eat_soup;35.0;48.0;45.0
31;49;44;3;eat_soup;35.0;48.0;45.0
31;50;45;3;eat_soup;35.0;48.0;45.0
31;48;43;3;eat_soup;35.0;48.0;45.0
32;49;44;3;eat_soup;35.0;48.0;45.0
31;49;44;3;eat_soup;35.0;48.0;45.0
31;50;43;3;eat_soup;35.0;48.0;45.0
31;49;45;3;eat_soup;35.0;48.0;45.0
30;48;44;3;eat_soup;35.0;48.0;45.0
31;51;43;3;eat_soup;35.0;48.0;45.0
30;49;43;3;eat_soup;35.0;48.0;45.0
30;50;43;3;eat_soup;35.0;48.0;45.0
31;51;43;3;eat_soup;35.0;48.0;45.0
33;49;45;3;eat_soup;35.0;48.0;45.0
29;49;44;3;eat_soup;35.0;48.0;45.0
32;49;44;3;eat_soup;35.0;48.0;45.0
31;49;45;3;eat_soup;35.0;48.0;45.0
32;50;43;3;eat_soup;35.0;48.0;45.0
32;50;45;3;eat_soup;35.0;48.0;45.0
31;49;44;3;eat_soup;35.0;48.0;45.0
32;49;43;3;eat_soup;35.0;48.0;45.0
32;49;45;3;eat_soup;35.0;48.0;45.0
31;49;44;3;eat_soup;35.0;48.0;45.0
31;50;43;3;eat_soup;35.0;48.0;45.0
32;50;44;3;eat_soup;35.0;48.0;45.0
30;50;44;3;eat_soup;35.0;48.0;45.0
32;49;42;3;eat_soup;35.0;48.0;45.0
31;51;44;3;eat_soup;35.0;48.0;45.0
32;50;45;3;eat_soup;35.0;48.0;45.0
32;50;44;3;eat_soup;35.0;48.0;45.0
33;48;45;3;eat_soup;35.0;48.0;45.0
